"Step","GAT-data_poisoning-client_poison_perc_30-agg_strategy-Krum - test_accuracy","GAT-data_poisoning-client_poison_perc_30-agg_strategy-Krum - test_accuracy__MIN","GAT-data_poisoning-client_poison_perc_30-agg_strategy-Krum - test_accuracy__MAX","GAT-data_poisoning-client_poison_perc_30-agg_strategy-FedMedian - test_accuracy","GAT-data_poisoning-client_poison_perc_30-agg_strategy-FedMedian - test_accuracy__MIN","GAT-data_poisoning-client_poison_perc_30-agg_strategy-FedMedian - test_accuracy__MAX","GAT-data_poisoning-client_poison_perc_30-agg_strategy-FedAvg - test_accuracy","GAT-data_poisoning-client_poison_perc_30-agg_strategy-FedAvg - test_accuracy__MIN","GAT-data_poisoning-client_poison_perc_30-agg_strategy-FedAvg - test_accuracy__MAX","GAT-data_poisoning-client_poison_perc_20-agg_strategy-Krum - test_accuracy","GAT-data_poisoning-client_poison_perc_20-agg_strategy-Krum - test_accuracy__MIN","GAT-data_poisoning-client_poison_perc_20-agg_strategy-Krum - test_accuracy__MAX","GAT-data_poisoning-client_poison_perc_20-agg_strategy-FedMedian - test_accuracy","GAT-data_poisoning-client_poison_perc_20-agg_strategy-FedMedian - test_accuracy__MIN","GAT-data_poisoning-client_poison_perc_20-agg_strategy-FedMedian - test_accuracy__MAX","GAT-data_poisoning-client_poison_perc_20-agg_strategy-FedAvg - test_accuracy","GAT-data_poisoning-client_poison_perc_20-agg_strategy-FedAvg - test_accuracy__MIN","GAT-data_poisoning-client_poison_perc_20-agg_strategy-FedAvg - test_accuracy__MAX","GAT-data_poisoning-client_poison_perc_10-agg_strategy-Krum - test_accuracy","GAT-data_poisoning-client_poison_perc_10-agg_strategy-Krum - test_accuracy__MIN","GAT-data_poisoning-client_poison_perc_10-agg_strategy-Krum - test_accuracy__MAX","GAT-data_poisoning-client_poison_perc_10-agg_strategy-FedMedian - test_accuracy","GAT-data_poisoning-client_poison_perc_10-agg_strategy-FedMedian - test_accuracy__MIN","GAT-data_poisoning-client_poison_perc_10-agg_strategy-FedMedian - test_accuracy__MAX","GAT-data_poisoning-client_poison_perc_10-agg_strategy-FedAvg - test_accuracy","GAT-data_poisoning-client_poison_perc_10-agg_strategy-FedAvg - test_accuracy__MIN","GAT-data_poisoning-client_poison_perc_10-agg_strategy-FedAvg - test_accuracy__MAX"
"42","0.2387000009417534","0.2387000009417534","0.2387000009417534","0.306700000166893","0.306700000166893","0.306700000166893","0.31870000064373016","0.31870000064373016","0.31870000064373016","0.18080000281333924","0.18080000281333924","0.18080000281333924","0.28680000007152556","0.28680000007152556","0.28680000007152556","0.3352999955415726","0.3352999955415726","0.3352999955415726","0.19840000197291374","0.19840000197291374","0.19840000197291374","0.31819999814033506","0.31819999814033506","0.31819999814033506","0.3328999996185303","0.3328999996185303","0.3328999996185303"
"43","0.21100000143051148","0.21100000143051148","0.21100000143051148","0.29069999754428866","0.29069999754428866","0.29069999754428866","0.33429999500513075","0.33429999500513075","0.33429999500513075","0.19609999880194665","0.19609999880194665","0.19609999880194665","0.2879999987781048","0.2879999987781048","0.2879999987781048","0.3379000023007393","0.3379000023007393","0.3379000023007393","0.24229999929666518","0.24229999929666518","0.24229999929666518","0.3164999932050705","0.3164999932050705","0.3164999932050705","0.3363000012934208","0.3363000012934208","0.3363000012934208"
"44","0.20350000336766244","0.20350000336766244","0.20350000336766244","0.2907000035047531","0.2907000035047531","0.2907000035047531","0.3255999982357025","0.3255999982357025","0.3255999982357025","0.1882000021636486","0.1882000021636486","0.1882000021636486","0.2926999993622303","0.2926999993622303","0.2926999993622303","0.3360000029206276","0.3360000029206276","0.3360000029206276","0.23689999878406526","0.23689999878406526","0.23689999878406526","0.3158999979496002","0.3158999979496002","0.3158999979496002","0.3407000035047531","0.3407000035047531","0.3407000035047531"
"45","0.17650000080466272","0.17650000080466272","0.17650000080466272","0.3097000017762184","0.3097000017762184","0.3097000017762184","0.3389000028371811","0.3389000028371811","0.3389000028371811","0.186599999666214","0.186599999666214","0.186599999666214","0.28080000057816507","0.28080000057816507","0.28080000057816507","0.3340000003576279","0.3340000003576279","0.3340000003576279","0.1919000044465065","0.1919000044465065","0.1919000044465065","0.3119000017642975","0.3119000017642975","0.3119000017642975","0.3383000001311302","0.3383000001311302","0.3383000001311302"
"46","0.14479999989271164","0.14479999989271164","0.14479999989271164","0.3038000002503395","0.3038000002503395","0.3038000002503395","0.3255000069737434","0.3255000069737434","0.3255000069737434","0.20440000146627427","0.20440000146627427","0.20440000146627427","0.29189999476075174","0.29189999476075174","0.29189999476075174","0.3371000036597252","0.3371000036597252","0.3371000036597252","0.2241000011563301","0.2241000011563301","0.2241000011563301","0.31649999469518664","0.31649999469518664","0.31649999469518664","0.3427000015974045","0.3427000015974045","0.3427000015974045"
"47","0.17000000551342964","0.17000000551342964","0.17000000551342964","0.31490000039339067","0.31490000039339067","0.31490000039339067","0.33660000562667847","0.33660000562667847","0.33660000562667847","0.19409999698400499","0.19409999698400499","0.19409999698400499","0.27499999180436135","0.27499999180436135","0.27499999180436135","0.34270000755786895","0.34270000755786895","0.34270000755786895","0.21589999794960021","0.21589999794960021","0.21589999794960021","0.3120000079274178","0.3120000079274178","0.3120000079274178","0.3330999962985516","0.3330999962985516","0.3330999962985516"
"48","0.2311000034213066","0.2311000034213066","0.2311000034213066","0.294300003349781","0.294300003349781","0.294300003349781","0.3364000007510185","0.3364000007510185","0.3364000007510185","0.1931000016629696","0.1931000016629696","0.1931000016629696","0.28760000318288803","0.28760000318288803","0.28760000318288803","0.34350000619888305","0.34350000619888305","0.34350000619888305","0.21310000121593475","0.21310000121593475","0.21310000121593475","0.31909999847412107","0.31909999847412107","0.31909999847412107","0.3431000098586082","0.3431000098586082","0.3431000098586082"
"49","0.23220000565052032","0.23220000565052032","0.23220000565052032","0.29069999754428866","0.29069999754428866","0.29069999754428866","0.3152999997138977","0.3152999997138977","0.3152999997138977","0.19189999774098396","0.19189999774098396","0.19189999774098396","0.283899999409914","0.283899999409914","0.283899999409914","0.32750000059604645","0.32750000059604645","0.32750000059604645","0.20399999842047692","0.20399999842047692","0.20399999842047692","0.31030000001192093","0.31030000001192093","0.31030000001192093","0.3446000047028065","0.3446000047028065","0.3446000047028065"
"50","0.1448000006377697","0.1448000006377697","0.1448000006377697","0.30740000009536744","0.30740000009536744","0.30740000009536744","0.3457000032067299","0.3457000032067299","0.3457000032067299","0.21159999817609787","0.21159999817609787","0.21159999817609787","0.2797000028192997","0.2797000028192997","0.2797000028192997","0.3387999996542931","0.3387999996542931","0.3387999996542931","0.2523999959230423","0.2523999959230423","0.2523999959230423","0.3136999934911728","0.3136999934911728","0.3136999934911728","0.337899998575449","0.337899998575449","0.337899998575449"
"51","0.17839999720454217","0.17839999720454217","0.17839999720454217","0.3114000022411346","0.3114000022411346","0.3114000022411346","0.33229999989271164","0.33229999989271164","0.33229999989271164","0.20930000245571137","0.20930000245571137","0.20930000245571137","0.2844000071287155","0.2844000071287155","0.2844000071287155","0.3383000001311302","0.3383000001311302","0.3383000001311302","0.22420000657439232","0.22420000657439232","0.22420000657439232","0.32309999912977216","0.32309999912977216","0.32309999912977216","0.34000000506639483","0.34000000506639483","0.34000000506639483"
"52","0.20929999947547911","0.20929999947547911","0.20929999947547911","0.29729999750852587","0.29729999750852587","0.29729999750852587","0.33240000158548355","0.33240000158548355","0.33240000158548355","0.18660000041127206","0.18660000041127206","0.18660000041127206","0.28189999982714653","0.28189999982714653","0.28189999982714653","0.3459999993443489","0.3459999993443489","0.3459999993443489","0.2465000033378601","0.2465000033378601","0.2465000033378601","0.31550000309944154","0.31550000309944154","0.31550000309944154","0.3387000076472759","0.3387000076472759","0.3387000076472759"
"53","0.2418999955058098","0.2418999955058098","0.2418999955058098","0.29040000438690183","0.29040000438690183","0.29040000438690183","0.3454000011086464","0.3454000011086464","0.3454000011086464","0.18470000177621843","0.18470000177621843","0.18470000177621843","0.2778999976813793","0.2778999976813793","0.2778999976813793","0.3376999944448471","0.3376999944448471","0.3376999944448471","0.2241000011563301","0.2241000011563301","0.2241000011563301","0.3113999992609024","0.3113999992609024","0.3113999992609024","0.3383999980986118","0.3383999980986118","0.3383999980986118"
"54","0.23560000360012054","0.23560000360012054","0.23560000360012054","0.29620000123977663","0.29620000123977663","0.29620000123977663","0.33240000158548355","0.33240000158548355","0.33240000158548355","0.2119999945163727","0.2119999945163727","0.2119999945163727","0.28049999922513963","0.28049999922513963","0.28049999922513963","0.32349999994039536","0.32349999994039536","0.32349999994039536","0.2528999984264374","0.2528999984264374","0.2528999984264374","0.3187999978661537","0.3187999978661537","0.3187999978661537","0.3380000039935112","0.3380000039935112","0.3380000039935112"
"55","0.2104000009596348","0.2104000009596348","0.2104000009596348","0.2906000018119812","0.2906000018119812","0.2906000018119812","0.33779999911785125","0.33779999911785125","0.33779999911785125","0.21510000824928283","0.21510000824928283","0.21510000824928283","0.28220000192523004","0.28220000192523004","0.28220000192523004","0.33530000150203704","0.33530000150203704","0.33530000150203704","0.1947000004351139","0.1947000004351139","0.1947000004351139","0.31749999821186065","0.31749999821186065","0.31749999821186065","0.33900000900030136","0.33900000900030136","0.33900000900030136"
"56","0.22559999972581862","0.22559999972581862","0.22559999972581862","0.29290000796318055","0.29290000796318055","0.29290000796318055","0.33050000220537185","0.33050000220537185","0.33050000220537185","0.20320000052452086","0.20320000052452086","0.20320000052452086","0.29399999752640726","0.29399999752640726","0.29399999752640726","0.3384000018239021","0.3384000018239021","0.3384000018239021","0.25940000265836716","0.25940000265836716","0.25940000265836716","0.31549999713897703","0.31549999713897703","0.31549999713897703","0.33880000561475754","0.33880000561475754","0.33880000561475754"
"57","0.2424000009894371","0.2424000009894371","0.2424000009894371","0.28910000175237655","0.28910000175237655","0.28910000175237655","0.3370999976992607","0.3370999976992607","0.3370999976992607","0.19720000624656678","0.19720000624656678","0.19720000624656678","0.29340000450611115","0.29340000450611115","0.29340000450611115","0.3422999992966652","0.3422999992966652","0.3422999992966652","0.22029999867081643","0.22029999867081643","0.22029999867081643","0.315899994969368","0.315899994969368","0.315899994969368","0.3459999993443489","0.3459999993443489","0.3459999993443489"
"58","0.23540000021457672","0.23540000021457672","0.23540000021457672","0.2883999988436699","0.2883999988436699","0.2883999988436699","0.33469999581575394","0.33469999581575394","0.33469999581575394","0.22089999988675119","0.22089999988675119","0.22089999988675119","0.2878000035881996","0.2878000035881996","0.2878000035881996","0.33310000151395797","0.33310000151395797","0.33310000151395797","0.24059999585151673","0.24059999585151673","0.24059999585151673","0.3176000013947487","0.3176000013947487","0.3176000013947487","0.34589999467134475","0.34589999467134475","0.34589999467134475"
"59","0.13760000094771385","0.13760000094771385","0.13760000094771385","0.3022999957203865","0.3022999957203865","0.3022999957203865","0.3357999935746193","0.3357999935746193","0.3357999935746193","0.21059999987483025","0.21059999987483025","0.21059999987483025","0.29450000301003454","0.29450000301003454","0.29450000301003454","0.34420000910758974","0.34420000910758974","0.34420000910758974","0.18790000006556512","0.18790000006556512","0.18790000006556512","0.3224000006914139","0.3224000006914139","0.3224000006914139","0.3475000008940697","0.3475000008940697","0.3475000008940697"
"60","0.18530000299215316","0.18530000299215316","0.18530000299215316","0.3080999985337257","0.3080999985337257","0.3080999985337257","0.33119999915361403","0.33119999915361403","0.33119999915361403","0.1875","0.1875","0.1875","0.2958000019192696","0.2958000019192696","0.2958000019192696","0.34399999529123304","0.34399999529123304","0.34399999529123304","0.2290999971330166","0.2290999971330166","0.2290999971330166","0.3149000033736229","0.3149000033736229","0.3149000033736229","0.3388000003993511","0.3388000003993511","0.3388000003993511"
"61","0.24880000054836274","0.24880000054836274","0.24880000054836274","0.29700000435113905","0.29700000435113905","0.29700000435113905","0.33679999858140947","0.33679999858140947","0.33679999858140947","0.17829999923706055","0.17829999923706055","0.17829999923706055","0.2862000003457069","0.2862000003457069","0.2862000003457069","0.340999998152256","0.340999998152256","0.340999998152256","0.23219999969005584","0.23219999969005584","0.23219999969005584","0.3202000007033348","0.3202000007033348","0.3202000007033348","0.3469999939203262","0.3469999939203262","0.3469999939203262"
"62","0.21730000376701356","0.21730000376701356","0.21730000376701356","0.3087999999523163","0.3087999999523163","0.3087999999523163","0.34639999866485593","0.34639999866485593","0.34639999866485593","0.1827999971807003","0.1827999971807003","0.1827999971807003","0.28240000158548356","0.28240000158548356","0.28240000158548356","0.344499996304512","0.344499996304512","0.344499996304512","0.2466999977827072","0.2466999977827072","0.2466999977827072","0.32429999858140945","0.32429999858140945","0.32429999858140945","0.3453999988734722","0.3453999988734722","0.3453999988734722"
"63","0.2050999991595745","0.2050999991595745","0.2050999991595745","0.2993000015616417","0.2993000015616417","0.2993000015616417","0.3477000042796135","0.3477000042796135","0.3477000042796135","0.18500000089406968","0.18500000089406968","0.18500000089406968","0.2817000046372414","0.2817000046372414","0.2817000046372414","0.338700008392334","0.338700008392334","0.338700008392334","0.24480000287294387","0.24480000287294387","0.24480000287294387","0.32419999688863754","0.32419999688863754","0.32419999688863754","0.35440000593662263","0.35440000593662263","0.35440000593662263"
"64","0.16749999895691872","0.16749999895691872","0.16749999895691872","0.29760000109672546","0.29760000109672546","0.29760000109672546","0.34639999866485593","0.34639999866485593","0.34639999866485593","0.20660000219941138","0.20660000219941138","0.20660000219941138","0.28520000278949736","0.28520000278949736","0.28520000278949736","0.33440000265836717","0.33440000265836717","0.33440000265836717","0.2545000001788139","0.2545000001788139","0.2545000001788139","0.3243000015616417","0.3243000015616417","0.3243000015616417","0.3395999990403652","0.3395999990403652","0.3395999990403652"
"65","0.14149999842047692","0.14149999842047692","0.14149999842047692","0.2980000004172325","0.2980000004172325","0.2980000004172325","0.33909999281167985","0.33909999281167985","0.33909999281167985","0.1864999994635582","0.1864999994635582","0.1864999994635582","0.28370000049471855","0.28370000049471855","0.28370000049471855","0.3382999986410141","0.3382999986410141","0.3382999986410141","0.2369000032544136","0.2369000032544136","0.2369000032544136","0.3279999986290932","0.3279999986290932","0.3279999986290932","0.34150000289082527","0.34150000289082527","0.34150000289082527"
"66","0.1917000010609627","0.1917000010609627","0.1917000010609627","0.31730000078678133","0.31730000078678133","0.31730000078678133","0.34519999474287033","0.34519999474287033","0.34519999474287033","0.20810000002384185","0.20810000002384185","0.20810000002384185","0.2836000010371208","0.2836000010371208","0.2836000010371208","0.33229999989271164","0.33229999989271164","0.33229999989271164","0.18969999849796296","0.18969999849796296","0.18969999849796296","0.3252000018954277","0.3252000018954277","0.3252000018954277","0.3494000032544136","0.3494000032544136","0.3494000032544136"
"67","0.1632000021636486","0.1632000021636486","0.1632000021636486","0.29509999603033066","0.29509999603033066","0.29509999603033066","0.3388999983668327","0.3388999983668327","0.3388999983668327","0.201100005954504","0.201100005954504","0.201100005954504","0.27609999775886535","0.27609999775886535","0.27609999775886535","0.3332000032067299","0.3332000032067299","0.3332000032067299","0.22229999750852586","0.22229999750852586","0.22229999750852586","0.3261000007390976","0.3261000007390976","0.3261000007390976","0.3435000017285347","0.3435000017285347","0.3435000017285347"
"68","0.21290000155568123","0.21290000155568123","0.21290000155568123","0.3016000002622604","0.3016000002622604","0.3016000002622604","0.3475999966263771","0.3475999966263771","0.3475999966263771","0.19799999967217446","0.19799999967217446","0.19799999967217446","0.28170000165700915","0.28170000165700915","0.28170000165700915","0.325100003182888","0.325100003182888","0.325100003182888","0.2234000064432621","0.2234000064432621","0.2234000064432621","0.32480000108480456","0.32480000108480456","0.32480000108480456","0.3496000051498413","0.3496000051498413","0.3496000051498413"
"69","0.23830000013113023","0.23830000013113023","0.23830000013113023","0.28949999809265137","0.28949999809265137","0.28949999809265137","0.349399995803833","0.349399995803833","0.349399995803833","0.22310000509023667","0.22310000509023667","0.22310000509023667","0.27350000143051145","0.27350000143051145","0.27350000143051145","0.32949999868869784","0.32949999868869784","0.32949999868869784","0.23370000272989272","0.23370000272989272","0.23370000272989272","0.3167000040411949","0.3167000040411949","0.3167000040411949","0.3439000017940998","0.3439000017940998","0.3439000017940998"
"70","0.2535999998450279","0.2535999998450279","0.2535999998450279","0.30679999887943266","0.30679999887943266","0.30679999887943266","0.3401999965310097","0.3401999965310097","0.3401999965310097","0.20979999750852585","0.20979999750852585","0.20979999750852585","0.2883999958634377","0.2883999958634377","0.2883999958634377","0.3362999990582466","0.3362999990582466","0.3362999990582466","0.24300000071525574","0.24300000071525574","0.24300000071525574","0.3285999983549118","0.3285999983549118","0.3285999983549118","0.34610000252723694","0.34610000252723694","0.34610000252723694"
"71","0.2093000054359436","0.2093000054359436","0.2093000054359436","0.30759999752044676","0.30759999752044676","0.30759999752044676","0.3369000032544136","0.3369000032544136","0.3369000032544136","0.23269999995827675","0.23269999995827675","0.23269999995827675","0.28959999680519105","0.28959999680519105","0.28959999680519105","0.3379000023007393","0.3379000023007393","0.3379000023007393","0.23960000574588775","0.23960000574588775","0.23960000574588775","0.32279999405145643","0.32279999405145643","0.32279999405145643","0.3597000062465668","0.3597000062465668","0.3597000062465668"
"72","0.19789999946951867","0.19789999946951867","0.19789999946951867","0.32219999730587007","0.32219999730587007","0.32219999730587007","0.3352999985218048","0.3352999985218048","0.3352999985218048","0.22740000039339064","0.22740000039339064","0.22740000039339064","0.2936999976634979","0.2936999976634979","0.2936999976634979","0.33339999467134473","0.33339999467134473","0.33339999467134473","0.1868999995291233","0.1868999995291233","0.1868999995291233","0.32570000290870665","0.32570000290870665","0.32570000290870665","0.3527999952435493","0.3527999952435493","0.3527999952435493"
"73","0.2211000069975853","0.2211000069975853","0.2211000069975853","0.31360000371932983","0.31360000371932983","0.31360000371932983","0.33889999985694885","0.33889999985694885","0.33889999985694885","0.16300000324845315","0.16300000324845315","0.16300000324845315","0.2769999995827675","0.2769999995827675","0.2769999995827675","0.33050000816583636","0.33050000816583636","0.33050000816583636","0.22670000344514846","0.22670000344514846","0.22670000344514846","0.31739999949932096","0.31739999949932096","0.31739999949932096","0.359000001847744","0.359000001847744","0.359000001847744"
"74","0.17269999906420708","0.17269999906420708","0.17269999906420708","0.31109999865293503","0.31109999865293503","0.31109999865293503","0.35200000256299974","0.35200000256299974","0.35200000256299974","0.19099999740719795","0.19099999740719795","0.19099999740719795","0.28960000202059744","0.28960000202059744","0.28960000202059744","0.33620000034570696","0.33620000034570696","0.33620000034570696","0.22270000129938125","0.22270000129938125","0.22270000129938125","0.3317999988794327","0.3317999988794327","0.3317999988794327","0.3581999927759171","0.3581999927759171","0.3581999927759171"
"75","0.2127000018954277","0.2127000018954277","0.2127000018954277","0.2924999982118607","0.2924999982118607","0.2924999982118607","0.34990000277757644","0.34990000277757644","0.34990000277757644","0.20280000045895577","0.20280000045895577","0.20280000045895577","0.2975999966263771","0.2975999966263771","0.2975999966263771","0.33899999856948854","0.33899999856948854","0.33899999856948854","0.2443000018596649","0.2443000018596649","0.2443000018596649","0.3268000051379204","0.3268000051379204","0.3268000051379204","0.3532999977469444","0.3532999977469444","0.3532999977469444"
"76","0.21790000423789024","0.21790000423789024","0.21790000423789024","0.2957999989390373","0.2957999989390373","0.2957999989390373","0.35670000314712524","0.35670000314712524","0.35670000314712524","0.16379999816417695","0.16379999816417695","0.16379999816417695","0.287200003862381","0.287200003862381","0.287200003862381","0.34240000396966935","0.34240000396966935","0.34240000396966935","0.1721999987959862","0.1721999987959862","0.1721999987959862","0.33279999941587446","0.33279999941587446","0.33279999941587446","0.3623999983072281","0.3623999983072281","0.3623999983072281"
"77","0.22020000219345093","0.22020000219345093","0.22020000219345093","0.3299000024795532","0.3299000024795532","0.3299000024795532","0.34980000704526903","0.34980000704526903","0.34980000704526903","0.1893000029027462","0.1893000029027462","0.1893000029027462","0.28800000101327894","0.28800000101327894","0.28800000101327894","0.33850000202655794","0.33850000202655794","0.33850000202655794","0.2314000003039837","0.2314000003039837","0.2314000003039837","0.33519999831914904","0.33519999831914904","0.33519999831914904","0.3511000022292137","0.3511000022292137","0.3511000022292137"
"78","0.24179999977350236","0.24179999977350236","0.24179999977350236","0.3126000016927719","0.3126000016927719","0.3126000016927719","0.34810000509023664","0.34810000509023664","0.34810000509023664","0.22989999875426292","0.22989999875426292","0.22989999875426292","0.2819999992847443","0.2819999992847443","0.2819999992847443","0.34029999673366546","0.34029999673366546","0.34029999673366546","0.23530000373721122","0.23530000373721122","0.23530000373721122","0.32059999406337736","0.32059999406337736","0.32059999406337736","0.35799999833106994","0.35799999833106994","0.35799999833106994"
"79","0.23850000351667405","0.23850000351667405","0.23850000351667405","0.3192000091075897","0.3192000091075897","0.3192000091075897","0.3333999961614609","0.3333999961614609","0.3333999961614609","0.22700001448392867","0.22700001448392867","0.22700001448392867","0.2852000012993813","0.2852000012993813","0.2852000012993813","0.3381000056862831","0.3381000056862831","0.3381000056862831","0.2398000031709671","0.2398000031709671","0.2398000031709671","0.33440000414848325","0.33440000414848325","0.33440000414848325","0.361599999666214","0.361599999666214","0.361599999666214"
"80","0.22760000079870224","0.22760000079870224","0.22760000079870224","0.3164999932050705","0.3164999932050705","0.3164999932050705","0.33280001282691957","0.33280001282691957","0.33280001282691957","0.22300000488758087","0.22300000488758087","0.22300000488758087","0.2872999936342239","0.2872999936342239","0.2872999936342239","0.3470000013709068","0.3470000013709068","0.3470000013709068","0.2356000006198883","0.2356000006198883","0.2356000006198883","0.3333999991416931","0.3333999991416931","0.3333999991416931","0.3673999965190887","0.3673999965190887","0.3673999965190887"
"81","0.1728999987244606","0.1728999987244606","0.1728999987244606","0.29089999943971634","0.29089999943971634","0.29089999943971634","0.3638000011444092","0.3638000011444092","0.3638000011444092","0.19440000057220458","0.19440000057220458","0.19440000057220458","0.29359999895095823","0.29359999895095823","0.29359999895095823","0.3466000035405159","0.3466000035405159","0.3466000035405159","0.2505000025033951","0.2505000025033951","0.2505000025033951","0.32740000635385513","0.32740000635385513","0.32740000635385513","0.36299999952316286","0.36299999952316286","0.36299999952316286"
"82","0.21170000359416008","0.21170000359416008","0.21170000359416008","0.3022999972105026","0.3022999972105026","0.3022999972105026","0.34219999611377716","0.34219999611377716","0.34219999611377716","0.2144999973475933","0.2144999973475933","0.2144999973475933","0.27840000092983247","0.27840000092983247","0.27840000092983247","0.34229998737573625","0.34229998737573625","0.34229998737573625","0.20070000365376472","0.20070000365376472","0.20070000365376472","0.32379999607801435","0.32379999607801435","0.32379999607801435","0.35850000828504563","0.35850000828504563","0.35850000828504563"
"83","0.22680000215768814","0.22680000215768814","0.22680000215768814","0.30689999759197234","0.30689999759197234","0.30689999759197234","0.33770000040531156","0.33770000040531156","0.33770000040531156","0.21849999949336052","0.21849999949336052","0.21849999949336052","0.29349999874830246","0.29349999874830246","0.29349999874830246","0.32879999876022337","0.32879999876022337","0.32879999876022337","0.21150000467896463","0.21150000467896463","0.21150000467896463","0.3366999998688698","0.3366999998688698","0.3366999998688698","0.3642999976873398","0.3642999976873398","0.3642999976873398"
"84","0.23070000112056732","0.23070000112056732","0.23070000112056732","0.2986000061035156","0.2986000061035156","0.2986000061035156","0.34250000566244126","0.34250000566244126","0.34250000566244126","0.1459000013768673","0.1459000013768673","0.1459000013768673","0.29550000131130216","0.29550000131130216","0.29550000131130216","0.33999999761581423","0.33999999761581423","0.33999999761581423","0.23159999996423722","0.23159999996423722","0.23159999996423722","0.3184999957680702","0.3184999957680702","0.3184999957680702","0.35740000009536743","0.35740000009536743","0.35740000009536743"
"85","0.21970000267028808","0.21970000267028808","0.21970000267028808","0.3069000020623207","0.3069000020623207","0.3069000020623207","0.3447999984025955","0.3447999984025955","0.3447999984025955","0.2021000012755394","0.2021000012755394","0.2021000012755394","0.28549999967217443","0.28549999967217443","0.28549999967217443","0.3340999990701675","0.3340999990701675","0.3340999990701675","0.22819999754428863","0.22819999754428863","0.22819999754428863","0.3238999992609024","0.3238999992609024","0.3238999992609024","0.35620000064373014","0.35620000064373014","0.35620000064373014"
"86","0.2443000003695488","0.2443000003695488","0.2443000003695488","0.2923000052571297","0.2923000052571297","0.2923000052571297","0.34510000348091124","0.34510000348091124","0.34510000348091124","0.20320000052452086","0.20320000052452086","0.20320000052452086","0.3004999987781048","0.3004999987781048","0.3004999987781048","0.3253000035881996","0.3253000035881996","0.3253000035881996","0.22600000053644181","0.22600000053644181","0.22600000053644181","0.324099999666214","0.324099999666214","0.324099999666214","0.3631999999284744","0.3631999999284744","0.3631999999284744"
"87","0.1721999987959862","0.1721999987959862","0.1721999987959862","0.30209999829530715","0.30209999829530715","0.30209999829530715","0.34529999643564224","0.34529999643564224","0.34529999643564224","0.2107999950647354","0.2107999950647354","0.2107999950647354","0.29179999977350235","0.29179999977350235","0.29179999977350235","0.3303000062704086","0.3303000062704086","0.3303000062704086","0.22750000059604644","0.22750000059604644","0.22750000059604644","0.3199999988079071","0.3199999988079071","0.3199999988079071","0.3601000070571899","0.3601000070571899","0.3601000070571899"
"88","0.2004999987781048","0.2004999987781048","0.2004999987781048","0.3177000030875206","0.3177000030875206","0.3177000030875206","0.34080000668764115","0.34080000668764115","0.34080000668764115","0.20690000280737877","0.20690000280737877","0.20690000280737877","0.2839000016450882","0.2839000016450882","0.2839000016450882","0.3446000054478645","0.3446000054478645","0.3446000054478645","0.1924000032246113","0.1924000032246113","0.1924000032246113","0.3193000018596649","0.3193000018596649","0.3193000018596649","0.3473999947309494","0.3473999947309494","0.3473999947309494"
"89","0.2202999971807003","0.2202999971807003","0.2202999971807003","0.3144000008702278","0.3144000008702278","0.3144000008702278","0.3390000030398369","0.3390000030398369","0.3390000030398369","0.22039999961853027","0.22039999961853027","0.22039999961853027","0.28729999884963037","0.28729999884963037","0.28729999884963037","0.3429999962449074","0.3429999962449074","0.3429999962449074","0.23739999756217003","0.23739999756217003","0.23739999756217003","0.3176999971270561","0.3176999971270561","0.3176999971270561","0.3706000030040741","0.3706000030040741","0.3706000030040741"
"90","0.16250000074505805","0.16250000074505805","0.16250000074505805","0.3259000018239021","0.3259000018239021","0.3259000018239021","0.3463000044226646","0.3463000044226646","0.3463000044226646","0.20120000317692757","0.20120000317692757","0.20120000317692757","0.28940000012516975","0.28940000012516975","0.28940000012516975","0.33679999858140947","0.33679999858140947","0.33679999858140947","0.25219999998807907","0.25219999998807907","0.25219999998807907","0.325299996137619","0.325299996137619","0.325299996137619","0.3607000082731247","0.3607000082731247","0.3607000082731247"
"91","0.18309999853372574","0.18309999853372574","0.18309999853372574","0.32919999659061433","0.32919999659061433","0.32919999659061433","0.33429999798536303","0.33429999798536303","0.33429999798536303","0.22249999940395354","0.22249999940395354","0.22249999940395354","0.2858999967575073","0.2858999967575073","0.2858999967575073","0.33589999824762345","0.33589999824762345","0.33589999824762345","0.20889999940991402","0.20889999940991402","0.20889999940991402","0.3255000039935112","0.3255000039935112","0.3255000039935112","0.3643000066280365","0.3643000066280365","0.3643000066280365"
"92","0.22220000252127647","0.22220000252127647","0.22220000252127647","0.3274999991059303","0.3274999991059303","0.3274999991059303","0.3468999996781349","0.3468999996781349","0.3468999996781349","0.1915999986231327","0.1915999986231327","0.1915999986231327","0.291600002348423","0.291600002348423","0.291600002348423","0.34280000180006026","0.34280000180006026","0.34280000180006026","0.19559999480843543","0.19559999480843543","0.19559999480843543","0.3321000009775162","0.3321000009775162","0.3321000009775162","0.36369999647140505","0.36369999647140505","0.36369999647140505"
"93","0.2080000013113022","0.2080000013113022","0.2080000013113022","0.3243000015616417","0.3243000015616417","0.3243000015616417","0.33610000014305114","0.33610000014305114","0.33610000014305114","0.1829999979585409","0.1829999979585409","0.1829999979585409","0.27840000167489054","0.27840000167489054","0.27840000167489054","0.34659999907016753","0.34659999907016753","0.34659999907016753","0.27470000088214874","0.27470000088214874","0.27470000088214874","0.3214999958872795","0.3214999958872795","0.3214999958872795","0.36110000461339953","0.36110000461339953","0.36110000461339953"
